date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2024-12-10,0.0052657912813955,0.0429365395552423,0,LOW,0.2078278322143872,0.2303519497345265,0.2445471590752145,-0.1448241211637716,0.1124255681696112,0.2770816373901374,NEUTRAL,1.0,0.01845055317724188,0.4,0.2,NONE,0,0,0,1.0,1,0.3,1,1.0,1.0,1.0,0.3,REDUCE_TO_15_35,0.0082427109822689,-0.0018380365112128,0.0048138373209895,0.8042810810650788
2024-12-09,0.005585969557965,0.0839064517479595,2,LOW,0.5855940376126364,0.7538444713890889,0.6391723860252946,-1.0,0.7193563002418957,0.6568491992891655,NEUTRAL,1.0,0.03299813832446308,0.4,0.2,BREADTH_CRISIS,1,0,0,0.3,1,0.3,0,1.0,1.0,0.8,0.3,REDUCE_TO_15_35,0.0051496683200543,0.0017395286982717,0.0048137313540203,0.8049181055864588
2024-12-06,0.0058116676088064,0.0399977833748416,0,LOW,0.26969162682147096,0.3278386501392559,0.2602788385313074,-0.2237522654047903,0.3153243810039125,0.3826244931844784,BULL,0.6,0.010666084876151232,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0087295822337463,0.0046263246083115,0.8056396978013493
2024-12-05,0.007892738779674,0.0421577998827055,0,LOW,0.2050861627246101,0.212356389006803,0.164947307458193,0.0888236081266233,0.2576431573546185,0.3341880979865868,BULL,0.6,0.011931306099441015,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0016457068463852,0.0130754579700571,0.0046881157049808,0.8068940253386079
2024-12-04,0.0088060127626498,0.042058626514486,0,LOW,0.11188766364878468,0.0601650161914439,0.0613830150146254,0.4290546346221461,0.0,0.1792770497511502,BULL,0.6,0.012266656545475482,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0147454314739721,0.0048819037144182,0.8078120579043994
2024-12-03,0.0039835184020167,0.0971881320041599,0,LOW,0.42758925248419344,0.5863898758468018,0.4396611922709319,-0.7868843556696962,0.5641809273218359,0.5193137540696924,BULL,0.6,0.021963079897660092,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0054274726565857,0.0071191789027788,0.8084638693357643
2024-12-02,0.0070649187985331,0.0412063891915762,0,LOW,0.27855689237097986,0.338622894473197,0.2416029540015785,-0.1490205054482294,0.4101356308901165,0.411902571794235,BULL,0.6,0.011408660061658912,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0102085848754915,0.0074267668975692,0.8080048960946075
2024-11-29,0.0075751316865747,0.0412224489527847,0,LOW,0.11485597875855705,0.0633755373135484,0.0874330759273669,0.3352753209072685,0.0,0.1660690733268267,BULL,0.6,0.011611015637848917,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0118217812016385,0.0075100677367002,0.8078084713317099
2024-11-27,0.0075538423073645,0.0436277924745816,0,LOW,0.19103599379768202,0.1895724583526857,0.1608828846748745,0.1004132322066524,0.2081493959316066,0.3062685796431386,BULL,0.6,0.01210783491953429,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0030301626777003,0.0141066748426244,0.0089710356395747,0.8073959932351167
2024-11-26,0.0080097982503209,0.0481144582684996,0,LOW,0.11681164916041173,0.0670982021062884,0.0804848640826334,0.3567478034415691,0.0,0.1879079443425204,BULL,0.6,0.013227857554010066,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0175335677370178,0.0089709025494644,0.8066543952131381
2024-11-25,0.0049242606800487,0.0413710236196561,0,LOW,0.21991525587956956,0.2505710641713267,0.252361137065611,-0.1918966516327874,0.1338224710681113,0.2895201055242615,BULL,0.6,0.010608376625346772,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.002054079940859,0.0159483505584172,0.0089312064174923,0.8064130246963578
2024-11-22,0.0051560567024856,0.0479210172924499,0,LOW,0.2139460405873063,0.2411631400910275,0.2447014548348484,-0.1674487908214413,0.1125455759826599,0.3011982038620674,BULL,0.6,0.012074275745383861,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0054277380885611,0.0166624355280249,0.0089280303652072,0.8059281880347376
2024-11-21,0.0052222695803135,0.0444427804362625,0,LOW,0.26038659774898204,0.3161089472368462,0.2788064353942154,-0.2798941408776375,0.2116937169533166,0.3740238525351549,NEUTRAL,1.0,0.01894944837989565,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0085007865522231,0.0005394523337056,0.0089275845312338,0.8052813016346513
2024-11-20,0.0070317310246034,0.0441113269570771,1,LOW,0.2344803067686604,0.2444403234100576,0.2424954129041964,-0.1644403559349346,0.1108297655921527,0.3207358185314359,NEUTRAL,1.0,0.020009589600969192,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0137951387947506,-0.011202430290231,0.0088787512808752,0.8046237237572433
2024-11-19,0.0052853942086275,0.0506424108718615,1,LOW,0.31177659431122345,0.3727991765927744,0.3469683458435619,-0.4928891678717814,0.1920864912116593,0.374734229422725,NEUTRAL,1.0,0.021160350040759397,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0141291725503726,-0.0110571510872019,0.009170053418314,0.8037576795413085
2024-11-18,0.007826377117996,0.1016531820860536,1,LOW,0.5455941548695461,0.7146526734549,0.5579140794290709,-1.0,0.6491615420326063,0.6515350723579227,BEAR,1.5,0.060998638285224234,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0177198284631114,-0.0177198284631114,0.0091452217661045,0.8028496303552634
2024-11-15,0.0074511907710377,0.1170497237938236,2,LOW,0.4614564379566116,0.4849162275739722,0.4114110059685175,-0.710771139324083,0.326659281021857,0.4426186738687785,BEAR,1.5,0.06871601599351915,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0217281300504754,-0.0207960126345293,0.0091139342182067,0.8018511102664226
2024-11-14,0.0041592020466729,0.097782542580128,2,LOW,0.3873207144945892,0.4424058731879484,0.3691856455564569,-0.5713793430568471,0.3316376905254706,0.4259840374558266,NEUTRAL,1.0,0.03692737123338218,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0090353647373354,-0.0037945022576539,0.0086159888609952,0.8007249523355863
2024-11-13,0.0040722432504126,0.0382265798600623,0,LOW,0.2586155710583821,0.31557011647723,0.3080501068990104,-0.3770902860073893,0.1618167498103414,0.3115050375267435,BULL,0.6,0.009615756638273996,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0026220821975529,0.0104052815056518,0.0084428441390417,0.7995882204461232
2024-11-12,0.0033655887185722,0.0609481310897709,0,LOW,0.31721148483096595,0.4122521794697887,0.3789160013764299,-0.6109652447970363,0.2443145586993073,0.3499737871392205,BULL,0.6,0.014111687129095047,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0031063690551459,0.0350268601432133,0.008467418053784,0.7990294296723509
2024-11-11,0.0047299052502109,0.088529218211835,0,LOW,0.37630761390656575,0.5021012807463495,0.365226055895388,-0.5812761254592697,0.5062869323630795,0.4858286968442056,BULL,0.6,0.0204357988720676,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0508063106048677,0.0086626182657763,0.7984860784152502
2024-11-08,0.0054907174248169,0.0437686636814635,0,LOW,0.15111670711211744,0.1336679107073085,0.166139979529517,0.0486227607080543,0.0514422063007354,0.1909417575890269,BULL,0.6,0.011332799168785926,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.047544743513346,0.0087988805173117,0.7980669762412954
2024-11-07,0.0052837662167868,0.0396821170935092,0,LOW,0.20284202416514857,0.2210480921923485,0.2118552018063869,-0.100090841108363,0.1703570731311684,0.2519043929082029,BULL,0.6,0.010393913414183784,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0474289932021236,0.0088334932115734,0.7975406512985569
2024-11-06,0.0062264651665789,0.0488614692948542,0,LOW,0.1822061066839924,0.1827531213469443,0.170175910387731,0.0351137787079101,0.1703139439894629,0.2531174466005083,BULL,0.6,0.012689229966885153,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0190168228452272,0.008746793160525,0.7966838935749475
2024-11-05,0.0083984859488126,0.0764472826637738,0,LOW,0.14380568339948607,0.0877143513045408,0.1123095702104504,0.2213984618677642,0.0532437292381136,0.1853041057695993,NEUTRAL,1.0,0.032215564799049023,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0134968733439321,-0.008714960542036,0.006925258995713,0.7953124436619667
2024-11-04,0.0169709756058897,0.0460699606303894,1,LOW,0.19041061570220733,0.1052107515065429,0.0904747606732354,0.2895921772006201,0.108326681764533,0.2220415635884034,BEAR,1.5,0.0407334305466969,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0252828828828828,-0.0189729083109441,0.0067115433912969,0.7937251894711959
2024-11-01,0.0153080617970298,0.047888199556582,1,LOW,0.13848356220276534,0.050112659705987,0.0363114197909689,0.464289085852701,0.0,0.1641392190329793,NEUTRAL,1.0,0.02671111001287307,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0231788023317435,-0.0138157485023148,0.0070086381033092,0.792604368827823
2024-10-31,0.010928681534771,0.05140415934035,2,LOW,0.3106860678742254,0.2377875046864952,0.2273418415229949,-0.149295129393917,0.152655816290897,0.2800730864371581,BEAR,1.5,0.03764264815008547,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0272843667196608,-0.0182999645296455,0.007248598162799,0.791208115225823
2024-10-30,0.0059805875636614,0.0389160681890566,0,LOW,0.2053653011974067,0.2254048907037748,0.2005357606364889,-0.0688894635470369,0.1624547037733119,0.3145545454494345,NEUTRAL,1.0,0.01750800578254972,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0078346581875993,0.0034948895200266,0.0056106121954353,0.7899398343847782
2024-10-29,0.0059646104344048,0.0380272239573755,0,LOW,0.15523449056642596,0.1393209866381831,0.1584056489973564,0.0659571045882777,0.0454266158868328,0.2417492688254414,NEUTRAL,1.0,0.017186525167444542,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0048239533651298,-0.0026570712563522,0.0055333140963496,0.7875989051719119
2024-10-28,0.0057391030904268,0.0373841672356941,0,LOW,0.1690361115273571,0.1677265823407269,0.1791455669644319,4.779270678719701e-05,0.0615576631945582,0.2635762597929069,NEUTRAL,1.0,0.016814875541270355,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0064320084790673,-0.0047975981752756,0.0059748507598247,0.7847964267430054
2024-10-25,0.0043046664715923,0.0348860001595652,0,LOW,0.29752132109531826,0.362628055833858,0.3405661401614769,-0.5043706780300464,0.187106997903371,0.3358635202455454,NEUTRAL,1.0,0.015008133262382815,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0094942236354,-0.0094942236354,0.0059981701305319,0.7817081785154615
2024-10-24,0.0048469028493419,0.0704595608823,0,LOW,0.5169336237274907,0.7263853680261543,0.5848684230583375,-1.0,0.6771198846009291,0.6435531644453505,NEUTRAL,1.0,0.027811333160877236,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0091518812930577,-0.0053403370307734,0.0060131365925659,0.7783275212287671
2024-10-23,0.0065817521453377,0.0377186714383919,2,LOW,0.21828509484135084,0.1519674476324461,0.1681804619851685,0.0339569580949561,0.0530292482106866,0.2482908787463928,NEUTRAL,1.0,0.01747967389790667,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.01129009009009,-0.0074015448756431,0.0060508515717236,0.776654158520662
2024-10-22,0.0058703882540694,0.090109661066398,0,LOW,0.3429134012778183,0.4467379886303476,0.3102601812827344,-0.408630784965867,0.4635356965532379,0.5059637558805291,BULL,0.6,0.021212480243030643,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0021726550079491,0.0061057774051183,0.0056418081350721,0.7762292564101643
2024-10-21,0.006272084084536,0.0370415220352597,0,LOW,0.14667952288174219,0.1206811051537697,0.1411163123063175,0.1197993032536075,0.0319793540160247,0.2427948403374098,NEUTRAL,1.0,0.017041387367289294,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0016422893481716,-0.0011809376286364,0.005642552361539,0.775571322276095
2024-10-18,0.0035011479938091,0.044767658843773,0,LOW,0.4832884861206119,0.6784817321984871,0.5115900424273544,-1.0,0.620125588554609,0.5822112978119849,BULL,0.6,0.010766656074777876,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0086445164696093,0.0056076180194501,0.7748625414687061
2024-10-17,0.003606519191702,0.0332067540030928,0,LOW,0.2753717228161451,0.3434785371943462,0.3247696247481855,-0.4668997992947863,0.2037739415594847,0.2896207497240591,BULL,0.6,0.008379960825413268,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0033716686520387,0.0107960911368314,0.0056199031671536,0.7741484872313608
2024-10-16,0.004158710542815,0.0348495520947954,0,LOW,0.28547583196946114,0.357890054172875,0.3102930635927374,-0.4236011288660375,0.2695047868230292,0.3320947588873686,BULL,0.6,0.008940303051604884,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0034572407689741,0.0089405426377644,0.0066397945911463,0.7728094135690496
2024-10-15,0.0063576223969592,0.0381221087476768,2,LOW,0.34636972174801894,0.3697799129390616,0.257321306022843,-0.254297914334556,0.4223610157955445,0.4208557346590625,BULL,0.6,0.010485115571826216,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0077698845953435,0.0115324445197781,0.0067049990779125,0.771758278302714
2024-10-14,0.0123001769435526,0.0418252085844563,0,LOW,0.09747728650514326,0.0402399219530165,0.0,0.6612217957942839,0.0,0.1609596878120662,BULL,0.6,0.013580362810721336,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0290949982076633,0.0063405222977379,0.7706165936557273
2024-10-11,0.0124577566233415,0.0345001213476162,0,LOW,0.10096714357491615,0.046056350402638,0.0,0.6570373889478496,0.0,0.1842254016105521,BULL,0.6,0.012103550566102586,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0115187512631631,0.0061743248620197,0.7695942485284455
2024-10-10,0.0039209783255557,0.0676457440309634,0,LOW,0.3492065464068929,0.461929149941971,0.36271339981297,-0.607159601490296,0.3829923570348227,0.4293778416781779,BULL,0.6,0.015734787793469037,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0017500184384802,0.014634990547053,0.0061487450492593,0.7680663698387062
2024-10-09,0.0051724275745432,0.0368791304472763,0,LOW,0.2847947959115715,0.3542200514913189,0.2733835434450469,-0.3151117347133948,0.3289642762100753,0.3852726073823242,BULL,0.6,0.009761864147999871,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0145555178816361,0.0062702232507225,0.7660023264734211
2024-10-08,0.0053077701107429,0.0384451041291894,0,LOW,0.159010393649688,0.1509718947239415,0.176328338901972,0.0028019031448703,0.0593664858126448,0.2038610068018745,BULL,0.6,0.010143502210319505,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0010282708613609,0.0080018532786894,0.0064447736117339,0.7639825849907089
2024-10-07,0.0064314101679614,0.038591723024266,2,LOW,0.33541784555753407,0.3328632077878975,0.2635466941801974,-0.2820248346294437,0.3166796389710368,0.3495391358091527,NEUTRAL,1.0,0.01768751966766801,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0103875658921626,-0.0103875658921626,0.0062465130272552,0.7617593570049455
2024-10-04,0.0054334570923906,0.0389717171146734,0,LOW,0.15323523978060616,0.1388771960049264,0.1688083668758669,0.0312935269348656,0.0535176186812298,0.1925940709083302,NEUTRAL,1.0,0.01717184810018958,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0013594729966049,0.0026422365138871,0.0059814174940087,0.7594837206268824
2024-10-03,0.0080515557085107,0.0349108322853585,0,LOW,0.27386484892361673,0.3203718123585093,0.216608577300404,-0.1243852250233304,0.3906955601225364,0.4038620911583215,NEUTRAL,1.0,0.01745230251040743,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0103526854586172,-0.0078281678930139,0.0072831103107182,0.756713964141188
2024-10-02,0.0098484174523127,0.0353891714920248,0,LOW,0.10426643437581908,0.0497070374594659,0.0277219641701544,0.4989476569488866,0.0,0.1711061856677095,NEUTRAL,1.0,0.018787681366211933,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0085400907927966,-0.0020700708943576,0.0073002205500666,0.7538954292727672
2024-10-01,0.008480946223771,0.0472510162308618,2,LOW,0.16284489742074265,0.0613555199586815,0.0674563028050104,0.3783195203202459,0.0,0.1779657770297157,NEUTRAL,1.0,0.022050470726252783,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.008958440017425,-0.0046911752329373,0.0073451218226261,0.7507911319326926
2024-09-30,0.004018681937119,0.0332745777743443,0,LOW,0.23501368626487834,0.2793901120169153,0.2754485350934685,-0.3156749856764649,0.1364599717393644,0.275922786504441,BULL,0.6,0.008554947288088711,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0071795293465573,0.0085840930183809,0.7469828944840297
2024-09-27,0.0042597139492531,0.0339121183720285,0,LOW,0.2591952797374442,0.3198058246666777,0.2808240591909579,-0.3398705777322351,0.2275361341346615,0.3209709572308951,BULL,0.6,0.008782833298334694,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0014504185719401,0.0056664948985298,0.0085587804277133,0.7423434804981183
2024-09-26,0.0059705814361339,0.0327471317862522,0,LOW,0.26784559905431343,0.3301332951574102,0.2373764595867775,-0.1952417317390947,0.3546675642394735,0.3991210470208111,BULL,0.6,0.009205424435205183,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0053862129319615,0.0087525709172467,0.7402670213288864
2024-09-25,0.0065676985173999,0.0371083767884979,0,LOW,0.12234678955672519,0.0772488752206779,0.1134668561952319,0.2186181528727588,0.0104742214851804,0.1850544232022994,BULL,0.6,0.010354161547370518,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0022055193512198,0.0185045614886545,0.0087362545339754,0.7443162884003789
2024-09-24,0.0056032625060684,0.0422176018332539,0,LOW,0.29071641941249404,0.3629896906635744,0.2684691331938439,-0.2973827132144779,0.3570109120085125,0.411993123106543,BULL,0.6,0.011050968762349995,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0177284791442187,0.0088471484539065,0.7502085378638172
2024-09-23,0.0058731428834161,0.0345612356246819,0,LOW,0.1495824718125295,0.1288430718676131,0.1554794512094159,0.0779165543715783,0.0431506842739901,0.2150059472966951,BULL,0.6,0.009548385205715475,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0152394192477296,0.0088373710156147,0.7559220482665062
2024-09-20,0.0054201305752226,0.0814178661319297,0,LOW,0.3344890119433548,0.4334571011303794,0.3042144557788179,-0.4158297766884297,0.4588334656057473,0.4575890025632607,BULL,0.6,0.019211602812042046,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0017287170355148,0.0142042906695922,0.0088605086726074,0.7610664341222383
2024-09-19,0.0060656324704061,0.0407126453887785,0,LOW,0.14177135994466988,0.112426434904911,0.1429937325125804,0.1189043745986986,0.033439569732007,0.205692749540639,BULL,0.6,0.010915252195101864,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.021266699926455,0.0091071122234984,0.7656544062722261
2024-09-18,0.0049592391689846,0.083792742813442,0,LOW,0.3731304606405813,0.4976141464157538,0.3511754260732864,-0.5635330527765479,0.4953586647236672,0.5076449508856049,BULL,0.6,0.01953057926672681,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0061255259146836,0.012589810716775,0.0085300654518476,0.7696814624763081
2024-09-17,0.0074908068367557,0.0370589580480975,0,LOW,0.19875926663403268,0.2052987025774399,0.1600811435796625,0.0696724397479987,0.2265985013924494,0.3259088651276468,BULL,0.6,0.010703795856435197,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0031691039268699,0.0260208271258859,0.008528922116458,0.7720455800770459
2024-09-16,0.0085023127334244,0.0377115824984531,0,LOW,0.11618970016800831,0.0667508259209045,0.0701467820533065,0.3777605552579859,0.0,0.1968565216303117,BULL,0.6,0.011235334290710665,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0035763133714884,0.0300689595242125,0.0085412452223063,0.774610821774458
2024-09-13,0.0034511318432613,0.0374343484575201,0,LOW,0.29100567893990487,0.3705748297298192,0.3459655120490994,-0.5402381740428635,0.1913065093715218,0.3281621524629362,BULL,0.6,0.009207154594951127,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0050456121889527,0.0400658854889406,0.0087865280054596,0.7777377751365354
2024-09-12,0.0035977686447122,0.0740050907172349,0,LOW,0.4497749109418943,0.6251267239445977,0.4530030368872029,-0.906569448460982,0.5745579175789356,0.5508047342614335,BULL,0.6,0.016944198822057086,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0102150046062748,0.0172487411956063,0.0087313598383492,0.7805942333390471
2024-09-11,0.0087314200080077,0.0431578334595137,0,LOW,0.12757676446912516,0.0711010854943384,0.0951755790829434,0.2897112146477555,0.0,0.1892287628944101,BULL,0.6,0.01246839882962088,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0184826436464048,0.0062982289763202,0.0093399680439734,0.783008437624554
2024-09-10,0.0064454505235381,0.0467260076570669,0,LOW,0.23413933633508746,0.2440486114708449,0.2464156103063439,-0.2208731978695225,0.1138788080160452,0.2651723626697216,NEUTRAL,1.0,0.020543645520273178,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.028449647688462,-0.0059593230077577,0.0091019159040641,0.7853100907752169
2024-09-09,0.0073718670229217,0.0485978165055087,2,LOW,0.363464917043108,0.3011656096260511,0.2766683471746994,-0.3226156814345005,0.1815209628691875,0.3109600605982336,BEAR,1.5,0.032701424012740725,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0326631266621622,-0.0306380518345585,0.0097395061895949,0.7875570013858213
2024-09-06,0.0104193320910608,0.0535296117510119,2,LOW,0.4116044633317939,0.2647761206802873,0.254612222974711,-0.255698368281627,0.144502843869118,0.2802407756426308,BEAR,1.5,0.03826189495806553,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.043373692289394,-0.0413710395336032,0.0094548315707472,0.7894195075215596
2024-09-05,0.0098404232736857,0.0496759986033572,1,LOW,0.2799383250234734,0.2798252134452951,0.2424877766414285,-0.2148157807147655,0.2150403472515286,0.3160929126259185,BEAR,1.5,0.03567431195860609,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0269980631970133,-0.0156533752837424,0.0085259295644385,0.7912602862040915
2024-09-04,0.0090595102272408,0.0484926767432239,1,LOW,0.20599486398667,0.173755879813042,0.1903795161539974,-0.038736021281683,0.0702951792308869,0.2354021394658809,NEUTRAL,1.0,0.02286111850783488,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0246257738602344,-0.0131650016208147,0.0096938689850244,0.7927269541279017
2024-09-03,0.0095539757599569,0.1118449759445577,2,LOW,0.42726043079792453,0.4378635179146821,0.3114456730141779,-0.4479802046858448,0.4467227362456799,0.453302158494,BEAR,1.5,0.06803373873685076,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0226251552891731,-0.0168813565999959,0.0098763953285475,0.7940807373915726
